Customer ID,Date,Subtotal,Country
4657,2/15/2011,95.6,Czech Republic
1799,2/15/2011,105.03,Czech Republic
4658,2/15/2011,14.6,Slovakia
3519,2/15/2011,416.92,Czech Republic
3331,2/15/2011,14.97,Czech Republic
4659,2/15/2011,39,Slovakia
4660,2/15/2011,28.7,Czech Republic
4662,2/16/2011,96.5,Czech Republic
4663,2/16/2011,117.06,Czech Republic
4664,2/16/2011,20.06,Czech Republic
3312,2/16/2011,186.51,Czech Republic
4666,2/16/2011,50.93,Czech Republic
4668,2/16/2011,23.42,Czech Republic
4669,2/16/2011,81.36,Czech Republic
3173,2/16/2011,41.21,Czech Republic
4246,2/16/2011,26.89,Czech Republic
4670,2/16/2011,8.5,Slovakia
4671,2/16/2011,158.2,Czech Republic
4672,2/16/2011,66.26,Czech Republic
4673,2/17/2011,57.86,Czech Republic
4667,2/17/2011,259.72,Czech Republic
4523,2/17/2011,39.53,Czech Republic
4523,2/17/2011,28.51,Czech Republic
4621,2/17/2011,98.5,Slovakia
4674,2/17/2011,25.41,Czech Republic
4001,2/17/2011,122.64,Czech Republic
4675,2/17/2011,25.41,Czech Republic
4677,2/17/2011,29.04,Czech Republic
4678,2/18/2011,43.26,Czech Republic
4680,2/18/2011,126.33,Czech Republic
4682,2/18/2011,78.08,Czech Republic
3803,2/18/2011,44.52,Czech Republic
4683,2/18/2011,90.3,Czech Republic
4684,2/18/2011,53.13,Czech Republic
4685,2/18/2011,121.01,Czech Republic
2449,2/18/2011,926.07,Czech Republic
4326,2/19/2011,42.58,Czech Republic
4682,2/19/2011,41.45,Czech Republic
2109,2/19/2011,85.08,Czech Republic
2769,2/19/2011,74.54,Czech Republic
4689,2/20/2011,12.08,Czech Republic
4689,2/20/2011,12.08,Czech Republic
4690,2/20/2011,58.72,Czech Republic
4691,2/20/2011,10.85,Czech Republic
4693,2/20/2011,120.44,Czech Republic
4694,2/20/2011,93.56,Czech Republic
4692,2/21/2011,13.15,Australia
1167,2/21/2011,73.45,Czech Republic
4695,2/21/2011,504.8,Italy
4696,2/21/2011,16.05,Czech Republic
4698,2/21/2011,37.49,Czech Republic
4699,2/21/2011,83.73,Czech Republic
4672,2/21/2011,30.14,Czech Republic
3701,2/21/2011,57.74,Czech Republic
4632,2/21/2011,48.04,Czech Republic
4701,2/21/2011,12.5,Czech Republic
4594,2/21/2011,64.13,Czech Republic
4599,2/21/2011,84.85,Czech Republic
4702,2/21/2011,72.21,Czech Republic
4703,2/22/2011,28.42,Czech Republic
4679,2/22/2011,282.73,Czech Republic
3113,2/22/2011,126.4,Czech Republic
3827,2/22/2011,734.95,Czech Republic
3954,2/22/2011,139.25,Czech Republic
4668,2/22/2011,46.88,Czech Republic
4704,2/22/2011,113.16,Czech Republic
1975,2/22/2011,97.75,Czech Republic
4705,2/23/2011,31.19,Czech Republic
4707,2/23/2011,66.16,Czech Republic
4679,2/23/2011,120.62,Czech Republic
2904,2/23/2011,78.11,Czech Republic
4708,2/23/2011,166.95,Czech Republic
2651,2/23/2011,138.93,Czech Republic
4709,2/23/2011,268.7,Czech Republic
4710,2/23/2011,26.95,Czech Republic
4563,2/23/2011,96.18,Czech Republic
4711,2/23/2011,29.95,Czech Republic
4712,2/23/2011,59.06,Czech Republic
4713,2/24/2011,28,Czech Republic
4714,2/24/2011,31.36,Czech Republic
4665,2/24/2011,79.61,Czech Republic
4715,2/24/2011,19.1,Czech Republic
4687,2/24/2011,88.65,Czech Republic
3264,2/24/2011,22.61,Czech Republic
4718,2/24/2011,84.22,Czech Republic
4719,2/24/2011,27.35,Czech Republic
3114,2/24/2011,178.65,Czech Republic
4720,2/25/2011,49.83,Czech Republic
4721,2/25/2011,308,Czech Republic
4722,2/25/2011,59.33,Czech Republic
2878,2/25/2011,12.71,Czech Republic
4725,2/26/2011,99.21,Czech Republic
4726,2/26/2011,30.51,Czech Republic
4723,2/26/2011,120.36,Czech Republic
4727,2/26/2011,67.8,Czech Republic
4728,2/26/2011,147.05,Czech Republic
4729,2/27/2011,195.75,Czech Republic
4730,2/27/2011,14.58,Czech Republic
4731,2/27/2011,74.69,Czech Republic
4076,2/27/2011,70.57,Czech Republic
4732,2/27/2011,111.46,Czech Republic
4611,2/27/2011,21.64,Czech Republic
4733,2/27/2011,35.91,Czech Republic
4734,2/27/2011,83.06,Czech Republic
4735,2/27/2011,327.79,Czech Republic
4736,2/27/2011,19.94,Czech Republic
3675,2/27/2011,119.1,Czech Republic
4737,2/27/2011,106.5,Czech Republic
4740,2/28/2011,80.12,Czech Republic
1826,2/28/2011,71.87,Czech Republic
4742,2/28/2011,15.71,Czech Republic
4743,2/28/2011,254.66,Czech Republic
3261,2/28/2011,31.4,Czech Republic
4745,2/28/2011,23.17,Czech Republic
4746,2/28/2011,213.01,Czech Republic
1803,2/28/2011,61.47,Czech Republic
4747,2/28/2011,29.9,Slovakia
4742,2/28/2011,22.04,Czech Republic
4748,2/28/2011,57.44,Slovakia
3144,2/28/2011,17.96,Czech Republic
4655,2/28/2011,11.8,Slovakia
4750,3/1/2011,89.83,Czech Republic
4751,3/1/2011,68.62,Czech Republic
4744,3/1/2011,142.13,Czech Republic
4754,3/1/2011,14.3,Slovakia
4755,3/1/2011,59.09,Czech Republic
4756,3/1/2011,13.76,Czech Republic
4753,3/1/2011,73.66,Czech Republic
4758,3/2/2011,14.58,Czech Republic
4759,3/2/2011,31.08,Czech Republic
4760,3/2/2011,65.88,Czech Republic
4761,3/2/2011,176.28,Czech Republic
4762,3/2/2011,31.08,Czech Republic
4763,3/2/2011,74.39,Czech Republic
4764,3/2/2011,27.35,Czech Republic
4765,3/2/2011,66.62,Slovakia
4766,3/2/2011,49.72,Czech Republic
4767,3/2/2011,39.59,Czech Republic
4769,3/3/2011,60.48,Czech Republic
4770,3/3/2011,31.87,Czech Republic
4771,3/3/2011,44.07,Czech Republic
2420,3/3/2011,49.72,Czech Republic
3208,3/3/2011,49.49,Czech Republic
4772,3/3/2011,97.29,Czech Republic
4716,3/3/2011,95.58,Czech Republic
4773,3/4/2011,22.26,Czech Republic
4774,3/4/2011,14.24,Czech Republic
4401,3/4/2011,49.14,Czech Republic
4642,3/4/2011,34.97,Czech Republic
4775,3/4/2011,19.82,Czech Republic
4777,3/5/2011,69.21,Czech Republic
4394,3/5/2011,45.92,Czech Republic
4740,3/5/2011,15.59,Czech Republic
4232,3/5/2011,24.68,Czech Republic
4523,3/5/2011,24.94,Czech Republic
4778,3/5/2011,19.78,Czech Republic
4778,3/5/2011,102.94,Czech Republic
3208,3/5/2011,27.8,Czech Republic
3520,3/6/2011,13,Slovakia
4716,3/6/2011,58.51,Czech Republic
439,3/6/2011,121.69,Czech Republic
2730,3/6/2011,37.33,Czech Republic
4586,3/6/2011,119.49,Czech Republic
4563,3/6/2011,93.98,Czech Republic
4781,3/6/2011,43.73,Czech Republic
4568,3/7/2011,139.29,Czech Republic
4782,3/7/2011,19.53,Czech Republic
4141,3/7/2011,62.79,Czech Republic
4783,3/7/2011,116.6,Czech Republic
4784,3/7/2011,362.82,Czech Republic
4785,3/7/2011,56.56,Czech Republic
4786,3/7/2011,30.24,Czech Republic
3465,3/7/2011,193.46,Czech Republic
4787,3/7/2011,43.51,Czech Republic
4788,3/8/2011,49.83,Czech Republic
4789,3/8/2011,9.87,Czech Republic
4791,3/8/2011,78.7,Czech Republic
4792,3/8/2011,49.61,Czech Republic
4793,3/8/2011,20.91,Czech Republic
4795,3/8/2011,56.1,Czech Republic
4538,3/8/2011,177.61,Czech Republic
3626,3/8/2011,31.56,Czech Republic
4796,3/8/2011,57.91,Czech Republic
4797,3/9/2011,18.95,Czech Republic
4776,3/9/2011,54.13,Czech Republic
4522,3/9/2011,41.27,Czech Republic
4798,3/9/2011,118.91,Czech Republic
4799,3/9/2011,40.35,Czech Republic
4800,3/9/2011,11.81,Czech Republic
2623,3/9/2011,42.94,Czech Republic
2878,3/9/2011,35.93,Czech Republic
4801,3/9/2011,48.82,Czech Republic
4802,3/9/2011,15.37,Czech Republic
4657,3/9/2011,113.04,Czech Republic
4803,3/9/2011,25.37,Czech Republic
4740,3/9/2011,30.4,Czech Republic
4248,3/9/2011,144.24,Czech Republic
4806,3/9/2011,23.63,Czech Republic
3548,3/10/2011,39.49,Czech Republic
439,3/10/2011,43.8,Czech Republic
290,3/10/2011,41.04,Czech Republic
3722,3/10/2011,43.41,Czech Republic
4808,3/10/2011,23.94,Czech Republic
4809,3/10/2011,102.32,Czech Republic
4810,3/10/2011,24.85,Slovakia
4804,3/10/2011,220.69,Czech Republic
1554,3/10/2011,64.93,Czech Republic
4632,3/10/2011,33.34,Czech Republic
4749,3/11/2011,46.7,Czech Republic
4586,3/11/2011,15.96,Czech Republic
1826,3/11/2011,135.51,Czech Republic
4803,3/11/2011,12.88,Czech Republic
4811,3/11/2011,40.95,Czech Republic
1803,3/11/2011,19.15,Czech Republic
1817,3/11/2011,57.18,Czech Republic
4813,3/11/2011,113.06,Czech Republic
4816,3/11/2011,5.54,Czech Republic
4817,3/11/2011,5.99,Czech Republic
4818,3/11/2011,59.95,Czech Republic
4729,3/12/2011,110.87,Czech Republic
4819,3/12/2011,6.38,Czech Republic
4820,3/12/2011,63.05,Czech Republic
4821,3/12/2011,92.89,Czech Republic
4822,3/12/2011,42.94,Czech Republic
4823,3/12/2011,81.43,Czech Republic
4824,3/12/2011,44.35,Czech Republic
4825,3/12/2011,45.78,Czech Republic
4826,3/12/2011,5.59,Czech Republic
4827,3/13/2011,32.5,Czech Republic
4828,3/13/2011,8.98,Czech Republic
4829,3/13/2011,61.58,Czech Republic
4830,3/13/2011,76.28,Czech Republic
4832,3/13/2011,28.3,Czech Republic
4833,3/14/2011,70.85,Czech Republic
4834,3/14/2011,10.85,Slovakia
4835,3/14/2011,32.04,Czech Republic
1414,3/14/2011,89.67,Czech Republic
4836,3/14/2011,94.81,Czech Republic
4837,3/14/2011,25.73,Czech Republic
4838,3/14/2011,10.4,Czech Republic
4586,3/15/2011,76.99,Czech Republic
4840,3/15/2011,24.3,Czech Republic
3700,3/15/2011,22.66,Czech Republic
4704,3/15/2011,75.52,Czech Republic
4842,3/15/2011,63.05,Czech Republic
4843,3/15/2011,17.38,Czech Republic
4844,3/15/2011,34.23,Czech Republic
4812,3/15/2011,122.88,Czech Republic
4845,3/16/2011,53.51,Czech Republic
4848,3/16/2011,17.97,Czech Republic
4849,3/16/2011,35.5,Slovakia
4850,3/16/2011,37.91,Czech Republic
4851,3/16/2011,176.96,Czech Republic
4852,3/16/2011,29.27,Czech Republic
1453,3/16/2011,149.94,Czech Republic
4853,3/16/2011,40.43,Czech Republic
3877,3/16/2011,61.53,Czech Republic
4854,3/16/2011,74.87,Czech Republic
4855,3/16/2011,56.05,Czech Republic
4856,3/17/2011,17.97,Czech Republic
4538,3/17/2011,97.34,Czech Republic
2854,3/17/2011,23.36,Czech Republic
4755,3/17/2011,198.88,Czech Republic
4857,3/17/2011,18.02,Czech Republic
4859,3/17/2011,22.18,Czech Republic
2777,3/17/2011,28.08,Czech Republic
4860,3/17/2011,51.98,Czech Republic
4858,3/17/2011,58.5,Slovakia
3150,3/17/2011,39.83,Czech Republic
4861,3/17/2011,32.13,Czech Republic
4862,3/17/2011,16.55,Czech Republic
1246,3/17/2011,30,Czech Republic
4863,3/17/2011,14.54,Czech Republic
2059,3/18/2011,81.98,Czech Republic
3740,3/18/2011,108.41,Czech Republic
4866,3/18/2011,30.85,Czech Republic
4867,3/18/2011,52.08,Czech Republic
4868,3/18/2011,34.1,Czech Republic
4870,3/18/2011,66.98,Czech Republic
4586,3/18/2011,50.09,Czech Republic
4871,3/18/2011,27.06,Czech Republic
4873,3/20/2011,16.05,Czech Republic
4875,3/20/2011,53.25,Slovakia
4869,3/20/2011,75.55,Czech Republic
4877,3/20/2011,97.55,Czech Republic
4878,3/20/2011,43.28,Czech Republic
4879,3/21/2011,42.89,Czech Republic
4403,3/21/2011,34.49,Czech Republic
4880,3/21/2011,90.3,Czech Republic
246,3/21/2011,57.5,Czech Republic
3286,3/21/2011,31.3,Czech Republic
4526,3/21/2011,135.71,Czech Republic
1803,3/21/2011,24.3,Czech Republic
4883,3/21/2011,197.72,Czech Republic
3287,3/21/2011,102.95,Czech Republic
4886,3/21/2011,27.35,Czech Republic
4887,3/21/2011,27.35,Czech Republic
4889,3/21/2011,51.75,Czech Republic
4891,3/22/2011,28.35,Czech Republic
4891,3/22/2011,20.9,Czech Republic
4892,3/22/2011,51.02,Czech Republic
4893,3/22/2011,27.35,Czech Republic
1807,3/22/2011,7.91,Czech Republic
4896,3/22/2011,3.15,Czech Republic
4895,3/22/2011,89.38,Czech Republic
4847,3/22/2011,130.74,Czech Republic
4007,3/22/2011,166.01,Czech Republic
4897,3/22/2011,50.3,Czech Republic
4898,3/23/2011,9.18,Czech Republic
4899,3/23/2011,34.05,Czech Republic
4839,3/23/2011,144.47,Czech Republic
2491,3/23/2011,47.18,Czech Republic
4900,3/23/2011,41.81,Czech Republic
4901,3/23/2011,213.29,Czech Republic
4890,3/23/2011,31.36,Czech Republic
4881,3/24/2011,41.13,Czech Republic
4903,3/24/2011,179.28,Czech Republic
4814,3/24/2011,106.77,Czech Republic
4907,3/24/2011,97.24,Czech Republic
4908,3/25/2011,135.26,Czech Republic
4909,3/25/2011,181.99,Czech Republic
4905,3/25/2011,143.79,Czech Republic
4910,3/25/2011,24.18,Czech Republic
4779,3/25/2011,101.69,Czech Republic
4007,3/25/2011,26.25,Czech Republic
4912,3/25/2011,262.23,Czech Republic
4059,3/25/2011,74.45,Czech Republic
4914,3/25/2011,24.3,Czech Republic
4394,3/25/2011,103.54,Czech Republic
4915,3/25/2011,49.04,Czech Republic
4916,3/25/2011,56.18,Czech Republic
4489,3/25/2011,22.79,Czech Republic
4694,3/25/2011,51.13,Czech Republic
299,3/25/2011,116.8,Czech Republic
4918,3/25/2011,85,Czech Republic
216,3/25/2011,65.53,Czech Republic
4919,3/26/2011,56.7,Czech Republic
4753,3/26/2011,22.58,Czech Republic
2697,3/26/2011,416.09,Czech Republic
3164,3/26/2011,84.24,Czech Republic
4921,3/26/2011,90.36,Czech Republic
4923,3/26/2011,50.23,Czech Republic
4922,3/26/2011,79.2,Czech Republic
2209,3/26/2011,130.52,Czech Republic
4924,3/27/2011,180.95,Slovakia
4925,3/27/2011,2.83,Czech Republic
4925,3/27/2011,15.31,Czech Republic
4902,3/27/2011,334.58,Czech Republic
136,3/27/2011,18.65,Czech Republic
4926,3/27/2011,35.96,Czech Republic
4927,3/27/2011,93.98,Czech Republic
4491,3/27/2011,111.47,Czech Republic
4928,3/27/2011,96.65,Czech Republic
4531,3/27/2011,103.78,Czech Republic
4741,3/27/2011,34.75,Czech Republic
4929,3/27/2011,105.5,Czech Republic
4930,3/27/2011,64.83,Czech Republic
4931,3/27/2011,72.59,Czech Republic
4932,3/27/2011,46.23,Czech Republic
4933,3/28/2011,58.87,Czech Republic
4934,3/28/2011,9.94,Czech Republic
3070,3/28/2011,45.31,Czech Republic
2621,3/28/2011,45.78,Czech Republic
4935,3/28/2011,112.33,Czech Republic
4936,3/28/2011,92.15,Czech Republic
2777,3/28/2011,104.47,Czech Republic
1294,3/28/2011,27.3,Czech Republic
4937,3/28/2011,62.42,Czech Republic
4938,3/28/2011,22.58,Czech Republic
4930,3/28/2011,48.13,Czech Republic
1826,3/28/2011,82.89,Czech Republic
4830,3/28/2011,79.7,Czech Republic
4049,3/28/2011,208.16,Czech Republic
4939,3/28/2011,50,Czech Republic
4940,3/28/2011,7.2,Slovakia
4941,3/28/2011,23.62,Czech Republic
4943,3/28/2011,23,Czech Republic
4944,3/28/2011,83.79,Czech Republic
3023,3/29/2011,42.84,Czech Republic
4905,3/29/2011,94.02,Czech Republic
4947,3/29/2011,14.58,Czech Republic
4882,3/29/2011,50.29,Czech Republic
4948,3/29/2011,38.54,Czech Republic
4444,3/29/2011,51.35,Czech Republic
4949,3/29/2011,70.85,Czech Republic
4950,3/29/2011,50.69,Czech Republic
4116,3/29/2011,81.47,Czech Republic
4951,3/29/2011,42.1,Slovakia
4952,3/29/2011,68.08,Czech Republic
4401,3/29/2011,80.96,Czech Republic
4925,3/29/2011,105.15,Czech Republic
4953,3/29/2011,419.37,Czech Republic
4955,3/30/2011,48.7,Slovakia
4954,3/30/2011,102.51,Czech Republic
4956,3/30/2011,67.2,Czech Republic
4241,3/30/2011,83.84,Czech Republic
3722,3/30/2011,57.97,Czech Republic
4958,3/30/2011,245.07,Czech Republic
4694,3/30/2011,34.86,Czech Republic
4871,3/30/2011,38.84,Czech Republic
4897,3/30/2011,25.99,Czech Republic
4959,3/30/2011,45.77,Czech Republic
4156,3/31/2011,49.32,Czech Republic
4852,3/31/2011,13.45,Czech Republic
4961,3/31/2011,7.74,Czech Republic
4812,3/31/2011,122.88,Czech Republic
4964,3/31/2011,38.54,Czech Republic
4965,3/31/2011,116.66,Czech Republic
4966,3/31/2011,47.35,Czech Republic
2903,3/31/2011,29.04,Czech Republic
4809,3/31/2011,50.29,Czech Republic
4967,3/31/2011,45.26,Czech Republic
4315,3/31/2011,247.69,Czech Republic
4968,4/1/2011,283.36,Czech Republic
4969,4/1/2011,2.1,Slovakia
4971,4/1/2011,145.32,Czech Republic
4527,4/1/2011,79.95,Czech Republic
4375,4/1/2011,20.11,Czech Republic
1803,4/1/2011,24.3,Czech Republic
4960,4/1/2011,66.22,Czech Republic
439,4/2/2011,76.98,Czech Republic
4975,4/2/2011,7.14,Czech Republic
4129,4/2/2011,87.62,Czech Republic
4975,4/2/2011,9.92,Czech Republic
4685,4/2/2011,53.56,Czech Republic
4976,4/2/2011,126.67,Czech Republic
2482,4/2/2011,101.97,Czech Republic
4977,4/2/2011,19.16,Czech Republic
4978,4/3/2011,43.12,Czech Republic
4979,4/3/2011,46.76,Czech Republic
4980,4/3/2011,8.93,Czech Republic
1186,4/3/2011,172.14,Czech Republic
4728,4/3/2011,107.07,Czech Republic
4981,4/3/2011,16.96,Czech Republic
1657,4/3/2011,43.17,Czech Republic
1246,4/3/2011,24.41,Czech Republic
4982,4/3/2011,23.52,Czech Republic
582,4/3/2011,59.1,Czech Republic
1182,4/3/2011,54.37,Czech Republic
4983,4/4/2011,41.63,Czech Republic
4985,4/4/2011,17.12,Czech Republic
4631,4/4/2011,45.77,Czech Republic
4986,4/4/2011,416.79,Czech Republic
2104,4/4/2011,37.91,Czech Republic
2904,4/4/2011,50.85,Czech Republic
893,4/4/2011,30.7,Czech Republic
2965,4/4/2011,44.26,Czech Republic
4988,4/4/2011,16.7,Czech Republic
4990,4/4/2011,29.04,Czech Republic
4785,4/4/2011,41.3,Czech Republic
4991,4/4/2011,75.2,Czech Republic
4665,4/4/2011,37.01,Czech Republic
4992,4/4/2011,17.74,Czech Republic
3534,4/4/2011,29.72,Czech Republic
4993,4/4/2011,148.99,Czech Republic
3071,4/4/2011,47.5,Czech Republic
4755,4/5/2011,220.97,Czech Republic
2152,4/5/2011,41.58,Czech Republic
4994,4/5/2011,226.15,Czech Republic
4930,4/5/2011,57.54,Czech Republic
4835,4/5/2011,31.3,Czech Republic
4995,4/5/2011,155.58,Czech Republic
4974,4/5/2011,20.34,Czech Republic
4996,4/5/2011,23.62,Czech Republic
4987,4/5/2011,220.86,Czech Republic
852,4/5/2011,66.39,Czech Republic
4997,4/5/2011,37.35,Czech Republic
2411,4/5/2011,126.28,Czech Republic
4302,4/5/2011,15.59,Czech Republic
4998,4/5/2011,45.03,Czech Republic
4999,4/5/2011,88.26,Czech Republic
4884,4/5/2011,46.16,Czech Republic
4449,4/5/2011,47.46,Czech Republic
3534,4/5/2011,29.72,Czech Republic
5000,4/5/2011,54.41,Czech Republic
4241,4/5/2011,121.84,Czech Republic
5001,4/6/2011,7.65,Slovakia
3600,4/6/2011,49.49,Czech Republic
2777,4/6/2011,96.39,Czech Republic
3427,4/6/2011,306.73,Czech Republic
1947,4/6/2011,280.71,Czech Republic
5002,4/6/2011,64.18,Czech Republic
2297,4/6/2011,87.8,Czech Republic
5003,4/6/2011,25.55,Slovakia
2962,4/6/2011,39.48,Czech Republic
4911,4/6/2011,152.25,Czech Republic
2697,4/6/2011,182.09,Czech Republic
4934,4/6/2011,24.97,Czech Republic
5004,4/7/2011,91.01,Czech Republic
5005,4/7/2011,30.4,Czech Republic
4459,4/7/2011,88.14,Czech Republic
5006,4/7/2011,34.44,Czech Republic
5007,4/7/2011,47.35,Czech Republic
5009,4/7/2011,24.85,Slovakia
5010,4/7/2011,37.28,Czech Republic
5011,4/7/2011,38.59,Czech Republic
5012,4/7/2011,121.59,Czech Republic
3035,4/7/2011,80.85,Czech Republic
5014,4/7/2011,46.21,Czech Republic
5015,4/8/2011,11.19,Czech Republic
5016,4/8/2011,123.85,Czech Republic
5008,4/8/2011,73.19,Czech Republic
5017,4/8/2011,154.58,Czech Republic
5018,4/8/2011,22.05,Slovakia
3091,4/8/2011,22.2,Czech Republic
394,4/8/2011,33.15,Czech Republic
4975,4/8/2011,46.67,Czech Republic
5020,4/8/2011,64.74,Czech Republic
5021,4/8/2011,60.9,Czech Republic
5022,4/8/2011,195.01,Czech Republic
5023,4/8/2011,34.07,Czech Republic
4884,4/8/2011,160.12,Czech Republic
5024,4/9/2011,24.86,Czech Republic
5002,4/9/2011,64.18,Czech Republic
5025,4/9/2011,95.93,Czech Republic
5026,4/9/2011,50.85,Czech Republic
4235,4/10/2011,156.67,Czech Republic
4232,4/10/2011,52.15,Czech Republic
5029,4/10/2011,88.2,Czech Republic
4864,4/10/2011,24.75,Czech Republic
5030,4/11/2011,89.04,Czech Republic
1770,4/11/2011,152.57,Czech Republic
1807,4/11/2011,19.78,Czech Republic
5031,4/11/2011,123.87,Czech Republic
3443,4/11/2011,29.15,Czech Republic
5032,4/11/2011,114.03,Czech Republic
5033,4/11/2011,61.19,Slovakia
5034,4/11/2011,139.07,Czech Republic
4526,4/11/2011,122.27,Czech Republic
5037,4/11/2011,44.07,Czech Republic
4957,4/11/2011,106.11,Czech Republic
5019,4/11/2011,65.99,Czech Republic
5038,4/11/2011,7.8,Czech Republic
2984,4/12/2011,67.55,Czech Republic
5040,4/12/2011,64.3,Czech Republic
5041,4/12/2011,38.53,Czech Republic
3722,4/12/2011,15.03,Czech Republic
5035,4/12/2011,45.83,Czech Republic
1597,4/12/2011,82.43,Czech Republic
3089,4/12/2011,91.47,Czech Republic
3861,4/12/2011,126.05,Czech Republic
4936,4/12/2011,37.97,Czech Republic
5042,4/12/2011,51.81,Czech Republic
5043,4/12/2011,10.62,Czech Republic
4672,4/12/2011,26.2,Czech Republic
5044,4/12/2011,21.5,Czech Republic
4986,4/12/2011,205.11,Czech Republic
4878,4/12/2011,40.91,Czech Republic
5046,4/12/2011,108.21,Czech Republic
5047,4/12/2011,42.09,Czech Republic
5048,4/12/2011,114.91,Czech Republic
5049,4/13/2011,63.73,Czech Republic
3375,4/13/2011,111.32,Czech Republic
2775,4/13/2011,32.92,Czech Republic
5050,4/13/2011,139.72,Czech Republic
2923,4/13/2011,124.02,Czech Republic
2923,4/13/2011,14.97,Czech Republic
5051,4/13/2011,93.62,Czech Republic
5052,4/13/2011,29.89,Czech Republic
5053,4/13/2011,41.3,Czech Republic
5054,4/13/2011,56.67,Czech Republic
5056,4/13/2011,16.13,Czech Republic
4449,4/13/2011,47.46,Czech Republic
5059,4/14/2011,8.01,Czech Republic
439,4/14/2011,26.05,Czech Republic
5060,4/14/2011,67.57,Czech Republic
5061,4/14/2011,195.53,Czech Republic
5062,4/14/2011,146.02,Czech Republic
1975,4/14/2011,87.52,Czech Republic
5065,4/14/2011,14.96,Czech Republic
5066,4/14/2011,42.43,Czech Republic
2938,4/14/2011,56.27,Czech Republic
5067,4/14/2011,268.62,Czech Republic
3722,4/14/2011,27.01,Czech Republic
3051,4/14/2011,25.76,Czech Republic
5068,4/14/2011,55.26,Czech Republic
4096,4/15/2011,114.24,Czech Republic
852,4/15/2011,20.62,Czech Republic
5070,4/15/2011,26.05,Slovakia
5071,4/15/2011,57.86,Czech Republic
5072,4/15/2011,45.08,Czech Republic
4038,4/16/2011,47.83,Czech Republic
4129,4/16/2011,100.33,Czech Republic
5075,4/16/2011,17.96,Czech Republic
2839,4/16/2011,30.11,Czech Republic
5076,4/16/2011,130.63,Czech Republic
5076,4/16/2011,130.63,Czech Republic
5077,4/16/2011,6.44,Czech Republic
5078,4/16/2011,38.8,Czech Republic
3341,4/16/2011,225.48,Czech Republic
5036,4/16/2011,41.02,Czech Republic
5080,4/16/2011,59.64,Czech Republic
5082,4/17/2011,21,Slovakia
5083,4/17/2011,154.11,Czech Republic
5086,4/18/2011,41.06,Czech Republic
5085,4/18/2011,105.56,Czech Republic
4370,4/18/2011,22.32,Czech Republic
3089,4/18/2011,182.22,Czech Republic
5087,4/18/2011,48.03,Czech Republic
3690,4/18/2011,220.18,Czech Republic
5088,4/18/2011,43.79,Czech Republic
5090,4/19/2011,14.96,Czech Republic
5089,4/19/2011,40.01,Czech Republic
5030,4/19/2011,252.74,Czech Republic
5092,4/19/2011,300.38,Czech Republic
1411,4/19/2011,7.29,Czech Republic
5093,4/19/2011,31.02,Czech Republic
5096,4/19/2011,74.52,Czech Republic
5045,4/19/2011,76.61,Czech Republic
5097,4/19/2011,399.25,Czech Republic
3948,4/19/2011,248.5,Czech Republic
2637,4/19/2011,36.26,Czech Republic
5098,4/19/2011,61.87,Czech Republic
5099,4/19/2011,80.63,Czech Republic
4685,4/19/2011,44.18,Czech Republic
5039,4/20/2011,156.82,Czech Republic
5103,4/20/2011,26.88,Czech Republic
5104,4/20/2011,22.26,Czech Republic
5105,4/20/2011,29.78,Czech Republic
5106,4/20/2011,15.65,Czech Republic
5107,4/20/2011,97.29,Czech Republic
2411,4/20/2011,51.02,Czech Republic
5108,4/20/2011,26.95,Czech Republic
5101,4/20/2011,201.99,Czech Republic
5109,4/20/2011,93.69,Czech Republic
5110,4/20/2011,34.23,Czech Republic
4812,4/20/2011,184.48,Czech Republic
4523,4/20/2011,44.05,Czech Republic
5112,4/20/2011,35.71,Czech Republic
5113,4/21/2011,18.93,Czech Republic
5114,4/21/2011,49.93,Czech Republic
2423,4/21/2011,40.96,Czech Republic
5115,4/21/2011,4.15,Czech Republic
3059,4/21/2011,28.98,Czech Republic
3977,4/21/2011,89.67,Czech Republic
5116,4/21/2011,48.08,Czech Republic
5117,4/21/2011,56.11,Czech Republic
5074,4/21/2011,232,Czech Republic
5118,4/21/2011,165.49,Czech Republic
1266,4/22/2011,44.42,Czech Republic
5121,4/22/2011,13.5,Slovakia
3009,4/22/2011,304.55,Czech Republic
5122,4/22/2011,86.33,Czech Republic
5124,4/23/2011,21.9,Slovakia
4007,4/23/2011,126.21,Czech Republic
5125,4/23/2011,23,Czech Republic
5126,4/23/2011,10.4,Czech Republic
4538,4/23/2011,74.13,Czech Republic
5128,4/23/2011,92.66,Czech Republic
2465,4/24/2011,48.65,Czech Republic
1842,4/24/2011,36.75,Czech Republic
4967,4/24/2011,9.4,Czech Republic
5130,4/24/2011,93.74,Czech Republic
3622,4/24/2011,36.61,Czech Republic
5079,4/24/2011,57.07,Czech Republic
2405,4/24/2011,65.98,Czech Republic
5131,4/24/2011,32.09,Czech Republic
5134,4/25/2011,16.05,Czech Republic
3956,4/25/2011,274.11,Czech Republic
5135,4/25/2011,21.79,Czech Republic
5136,4/25/2011,87.97,Czech Republic
3327,4/25/2011,60.8,Czech Republic
5137,4/25/2011,19.78,Czech Republic
4734,4/25/2011,38.76,Czech Republic
5138,4/25/2011,59.96,Czech Republic
4987,4/25/2011,108.82,Czech Republic
3375,4/25/2011,57.86,Czech Republic
4292,4/25/2011,36.78,Czech Republic
2449,4/26/2011,271.79,Czech Republic
